Cor_SCNA_Pro.correlation	Cor_SCNA_Pro.cor.pvalue	Cor_SCNA_mRNA.correlation	Cor_SCNA_mRNA.cor.pvalue
XYLT1	0.0491688219928246	0.671088455522735	0.153055861359268	0.0923584866399345
SMG1	0.122099335676009	0.180321304966917	0.0878319956706108	0.336044697082817
COQ7	0.216711257120613	0.0165038831586493	0.561680049186307	1.68865602261441e-11
ITPRIPL2	0.271649282699402	0.00464918570948736	0.400023938403681	4.99447874444995e-06
TMC5	0.251364312714583	0.00698167284840332	0.332772992392714	0.000204325993448486
GDE1	0.000930125909225774	0.994421581601096	0.615355811980811	4.63768105530857e-14
CCP110	0.315929892455243	0.00039279645501362	0.440136314700967	3.91985190683803e-07
C16orf62	0.253609154398016	0.0048233325939588	0.49948348360037	4.7250088141534e-09
KNOP1	0.196847384101798	0.0297669796412046	0.558998689796503	2.67156763858587e-11
GP2	0.190187701686468	0.0358823826974528	0.182159768369792	0.0642074248068431
ACSM1	-0.0534335623727497	0.709596484656378	0.168046074307036	0.0726224958755857
ACSM3	-0.139316225749018	0.33458765872069	-0.12752064674323	0.57171449502379
THUMPD1	0.538538343443733	1.57232710161396e-10	0.461490773275507	8.7971003245232e-08
DCUN1D3	0.136401888186628	0.161232976544622	0.423101610609389	1.3323033388299e-06
LYRM1	0.343537071879341	0.000107056699847485	0.435524444265357	5.3419116735392e-07
DNAH3	0.153843215470469	0.271396480596247	-0.0550857727117771	0.601993229089092
TMEM159	0.00212017276187055	0.982138614670984	-0.114545843090711	0.209001724216
ZP2	0.185444052115537	0.233824301411855	-0.168766052101246	0.267761885284715
CRYM	0.0339908212885388	0.719575037836777	0.0403927913766418	0.670996653397601
CDR2	0.406465292959313	3.39222514313593e-06	0.504226924691259	5.63100647436964e-08
EEF2K	0.445425465259048	2.73300809338937e-07	0.499219446298572	5.59430603763585e-09
METTL9	0.223562673751882	0.0168009014313223	0.222000712854152	0.0139875309644391
POLR3E	0.537412546599712	1.74511572348712e-10	0.494665404154655	8.06870318466953e-09
UQCRC2	0.197149563135682	0.0295118980792567	0.527113577461057	4.45060982582846e-10
COG7	0.189664282351288	0.0364049135985339	0.592775794286761	7.89350062195592e-13
GGA2	0.506594031285096	2.62454158608495e-09	0.494492748075121	7.08224246801478e-09
EARS2	0.470796542823474	4.44025039760101e-08	0.536443126785138	1.9084564206596e-10
UBFD1	0.554798164449383	3.33807132199325e-11	0.66309019382014	8.73401106678311e-17
NDUFAB1	0.276894965951318	0.00201831953356534	0.468204378858424	5.38279728646693e-08
PALB2	-0.204215527005416	0.0809389189327425	0.0949850471159409	0.298015361267471
DCTN5	0.0592329146945082	0.5169311853965	0.358658564164357	4.98044559744584e-05
PLK1	0.0151480852591795	0.868469287901614	0.0635007488962345	0.487136786901284
PRKCB	-0.16994178961024	0.061292247327212	-0.157241916857262	0.0836854186577477
RBBP6	0.129468145289013	0.155232364630671	0.394039151672044	7.10359194603329e-06
TNRC6A	0.296636676524218	0.00090751238671176	0.610005067661782	8.77946850573793e-14
ARHGAP17	0.313297902739988	0.000441817226022988	0.495220916545002	6.67883526645775e-09
LCMT1	0.563137126414408	1.45883027485378e-11	0.578369667774451	3.72425798923760e-12
KDM8	0.469618435106931	1.35661803813566e-07	0.453837314421859	2.17489186421572e-07
NSMCE1	0.277092547906895	0.00200279950773653	0.653830581759702	3.22193794962386e-16
GTF3C1	0.347673500249406	8.71704416440549e-05	0.596212170958184	4.30962856413777e-13
KIAA0556	0.397831523372661	5.68694835645584e-06	0.628266265300935	9.45028909977124e-15
XPO6	0.462250853342309	8.32561296508945e-08	0.572551950083454	5.57070357147426e-12
EIF3CL	-0.0253288569362224	0.781833287792189	0.461178064834849	1.0181339138043e-07
APOBR	0.335423090086966	0.000158889766890994	0.548944500320819	4.43141532460248e-10
NUPR1	0.41546055268158	2.56223269696142e-05	0.442496883462546	3.33958674532643e-07
SULT1A1	0.154316871937367	0.0896738984205441	0.346204113620582	0.000114905082059134
ATXN2L	0.495579138212466	6.48856851267621e-09	0.574317241888758	4.63482192488413e-12
NFATC2IP	0.516913255967821	1.09119930911012e-09	0.592764259047467	6.33960769466113e-13
RABEP2	0.612726062971757	6.35586968016088e-14	0.55034616742574	7.4402026751173e-11
SH2B1	0.545941605119077	7.84452897694425e-11	0.488424149815317	1.32144312095241e-08
SPNS1	0.276605274195478	0.00204127182775111	0.509437678920177	2.06673852452921e-09
TUFM	0.546269260648621	7.60380987957827e-11	0.590783991709021	7.89657058540299e-13
ALDOA	0.285942647442564	0.00140918336765385	0.508373182950812	2.26069356498963e-09
BOLA2	0.357003966641738	5.42572080081193e-05	0.663523604985484	0.104161469962628
CDIPT	0.32558632259426	0.000252778129502595	0.559629614716665	2.51049892071161e-11
CORO1A	-0.168134061316141	0.0641429688812853	-0.0501867322754904	0.583025947551145
GDPD3	0.271449080437196	0.00488297423943112	0.374959839878856	2.44853440210199e-05
HIRIP3	0.596374043219892	4.23176160860789e-13	0.589723777154841	2.63740927831756e-12
INO80E	0.0190644214786723	0.834897449174453	0.682495861842592	6.66011138256856e-18
KIF22	0.0566461517541444	0.535432888505149	0.539922124163171	1.64905334614173e-10
MAPK3	0.484131698971198	1.60772040418849e-08	0.533788440524782	2.89088778320665e-10
MAZ	0.380670137708181	1.52285911335655e-05	0.489050856527182	1.25813860583279e-08
MVP	0.426486491627622	9.67050219778524e-07	0.416153258245838	1.86694283679161e-06
PAGR1	0.210360115125274	0.029643541509027	0.416153258245838	1.86694283679161e-06
PPP4C	0.0234649390268817	0.797529323999171	0.312298746796757	0.000487975461336313
QPRT	0.150626854750534	0.0977089678526695	0.197977967310285	0.0288221104774214
SEZ6L2	0.0806331406839971	0.409017097313636	0.196111935104418	0.0303956346357797
SPN	-0.0805731550558266	0.427893624601689	-0.00963973317070443	0.916073752375791
SULT1A4	0.142222829414508	0.118126565988307	0.373756891181643	3.31231045447048e-05
TAOK2	0.189278383110989	0.0367942456360097	0.348351198901665	8.42614635448139e-05
CD2BP2	0.632333494894759	5.63748430706291e-15	0.653548751219195	4.44431827714708e-16
TBC1D10B	0.553926559513627	3.63494913887313e-11	0.551212394629315	4.73197217068414e-11
SEPT1	-0.25935611060555	0.0039175718437629	0.200141873032038	0.0406526549685637
ZNF48	0.321069872762501	0.00031122050702498	0.504646144879821	4.1755650098789e-09
ZNF771	0.219620421300475	0.0619135905458164	0.422931397104657	3.05989447082509e-06
DCTPP1	0.695577998704532	6.06747309154038e-19	0.633753223282309	4.69880647676184e-15
SEPHS2	0.535684744200115	2.0464221848864e-10	0.627885986208878	9.91412410632352e-15
ITGAL	-0.255781201771096	0.00446106577810309	0.269718825888462	0.00266141233590439
ZNF768	0.516069736841958	1.1736525780986e-09	0.623383084419688	1.73982840510488e-14
ZNF688	0.358101282331232	0.00102929224112224	0.489695164545591	1.03872904527513e-08
FBRS	0.394160832312212	7.05337546740216e-06	0.487304835982416	1.25436642082369e-08
PRR14	0.456916242061305	1.22208614225194e-07	0.573027711233985	5.3018727169068e-12
SRCAP	0.538870032255459	1.52464928957435e-10	0.522021904354142	6.98956001001179e-10
PHKG2	0.345849516557945	9.54718562243098e-05	0.501104507814871	2.46560123973859e-08
RNF40	0.125697155845056	0.167723377281868	0.722762545063945	5.54487253307143e-21
ZNF629	0.176607482176743	0.0516623828414354	0.540794677654407	3.08867129198311e-10
BCL7C	0.202858959043411	0.0250301114299011	0.407221902522624	5.19927085688873e-06
CTF1	0.394614695838124	0.0088283274415668	0.272084435296054	0.0034059023373454
FBXL19	-0.0832705592713891	0.451413238117665	0.490897958182442	1.08803314982896e-08
SETD1A	0.499174612889391	4.84576919774127e-09	0.400113653390705	5.44174690641375e-06
HSD3B7	0.379027988544853	1.66859739222606e-05	0.507802645880391	2.76412301667704e-09
STX4	0.361746000781489	4.23959621133844e-05	0.618558024461437	3.14703082023252e-14
ZNF668	0.27668960742405	0.00275869183705271	0.578546592595188	1.55742775407363e-07
VKORC1	0.24009992710111	0.00772697212795763	0.454471390901803	1.4539520075095e-07
BCKDK	0.623528025056121	1.70885680119627e-14	0.670024495734738	3.18683686620876e-17
KAT8	0.564898129402982	1.22124171718479e-11	0.744727126277142	8.13887599745765e-23
PRSS8	0.4318971792656	6.79265330113201e-07	0.458979071011949	1.05434567951635e-07
FUS	0.123027705818628	0.177006037428744	0.235765334234695	0.0111952156996658
PYCARD	0.139024439334884	0.126712899298748	0.14084589061159	0.12333748383185
PYDC1	0.0721600103229544	0.441433562557994	-0.0750854379997105	0.486882943496256
TRIM72	0.0654882964391815	0.561336231497358	0.306019224110754	0.00998441308733765
ITGAM	-0.139445901828276	0.125554758643348	0.00678305905053097	0.94089031114929
ITGAX	-0.160816507641278	0.0768060157506636	-0.0591106835813512	0.51779801766094
ITGAD	-0.00921546604749584	0.925663627097585	-0.00630218495157041	0.945999647529761
ARMC5	0.0333081894654657	0.724978896575885	0.342678317820216	0.000136240593959393
TGFB1I1	0.0801773850277932	0.380005654510095	0.210250033383799	0.0201026875434
C16orf58	0.215108252993808	0.017340186164445	0.584394112338796	1.58787988567338e-12
AHSP	-0.0293918241474751	0.747929479473779	0.217129185270579	0.196745773143718
ZNF267	-0.0807937821546635	0.392809828014484	0.174915131906694	0.0539802618178157
SHCBP1	0.346016976547875	0.000142047436796837	0.400096648741483	4.97293958613776e-06
VPS35	0.22155742880769	0.0141847504853013	0.633905172035181	4.60784428794588e-15
MYLK3	0.0196193906148994	0.830162597489444	0.159892381134453	0.0810821126037612
GPT2	0.336781581396453	0.000148837710103361	0.341944725368532	0.000115781446297168
DNAJA2	0.765254998442909	1.04564108550199e-24	0.752556591285884	1.62591134877827e-23
ITFG1	0.130280270949087	0.152635994221099	0.649880016165984	5.54658306340057e-16
PHKB	0.268944987153317	0.00274079260522762	0.642955152928462	1.410126062276e-15
ABCC11	0.201313826122311	0.0366887903999521	0.25171749757237	0.00828161100053557
LONP2	0.484592768048501	1.55101758259597e-08	0.502729085226076	4.20308406862894e-09
SIAH1	0.312794134629576	0.000451819793499973	0.713507626577641	5.9769153478895e-12
N4BP1	0.710633117409239	4.81635204710519e-20	0.66879092853684	3.82040024416565e-17
HEATR3	0.411470622996022	2.49746583214546e-06	0.580505136672195	2.41127099311711e-12
PAPD5	0.307194178590221	0.000577960422636495	0.383499529230797	1.29947844962529e-05
ADCY7	-0.0443346142060172	0.690646537247871	0.330825351860471	0.000197782855533375
BRD7	0.115869848352967	0.20375189207956	0.626498939719773	1.18008650541657e-14
CYLD	0.435835198271617	5.23240093442321e-07	0.533556198234905	2.4869887638606e-10
CHD9	0.181800988793893	0.0450572711025904	0.32915569610116	0.000213970396145522
RBL2	0.321822980274833	0.000300679355294595	0.36024819989455	4.58506747492622e-05
AKTIP	0.436543878090465	4.99059931584332e-07	0.595400339312184	2.81189663032896e-12
RPGRIP1L	0.11355422085582	0.332029877791503	0.397798960481	6.23446923264122e-06
FTO	0.469297232818848	4.96416833084918e-08	0.30060355562812	0.000767506170943467
IRX5	0.113760318592239	0.212161785398796	0.127248619648617	0.162496972949925
MMP2	0.113427804584306	0.213509662253106	0.124282372077578	0.172597093024133
LPCAT2	0.328669506878425	0.000218910013945308	0.168392707559287	0.063728586746836
CAPNS2	0.13724340114566	0.131697885991043	-0.0138890248847344	0.900822779923412
CES1	0.196313864924138	0.0302219153655982	0.18450743800018	0.0419038714555897
GNAO1	-0.125648758294009	0.178962657043304	0.00481676584848843	0.95800637942135
AMFR	0.262354200110138	0.00350839164529525	0.198169431645493	0.0286646485319538
NUDT21	-0.0991244418577547	0.277358703068965	0.428086096641867	8.71709859937499e-07
OGFOD1	0.433621659872977	6.06155026557164e-07	0.666230379949013	7.47415011939294e-17
BBS2	-0.0799545231865803	0.381335719123975	0.234395600104703	0.00966067812698169
MT2A	0.337904831858057	0.000140976216511701	0.390222676631471	8.86128837683337e-06
MT1E	0.231998568259285	0.0101314322666393	0.321733262051549	0.00030191757506473
MT1F	0.243512131930291	0.00687576326157622	0.309447731772068	0.000523742385512056
MT1G	0.196081987059373	0.035710605637753	0.118130919517004	0.196885590734527
MT1X	0.321005144218017	0.000312142264878904	0.356076310085145	5.69138869101978e-05
NUP93	0.215406688071327	0.0171817659529866	0.524254902829384	5.73955587324543e-10
HERPUD1	0.298100879986982	0.0027278856597906	0.502638376818992	3.64608879336138e-09
CETP	0.0122926239173666	0.931773480841747	0.208890332160761	0.0300382017134063
CPNE2	0.431058298504366	7.17792368094557e-07	0.46519014700794	6.71976802713235e-08
FAM192A	0.270429877657319	0.00259030817202493	0.577150288444031	3.44224993567596e-12
RSPRY1	0.305367320191638	0.000625648901542588	0.380458455006698	1.54094887309182e-05
ARL2BP	0.279849555861791	0.00179723280842308	0.530590601635204	3.25592804994133e-10
CIAPIN1	0.51800957290277	9.92334960066807e-10	0.675918079495422	1.32394734560337e-17
COQ9	0.215570659096622	0.0170952589561511	0.539733626943163	1.40696551943594e-10
CCDC102A	0.191219296077682	0.0348710149148575	0.259589061973597	0.0038843094267793
KATNB1	0.470493341588246	4.54173591928733e-08	0.27084309858242	0.00254977903028553
KIFC3	0.00621720449746189	0.949323368435386	0.308411802981548	0.000548056452545573
MMP15	0.341924686563321	0.000183979419554408	0.42053228180122	1.41651470032434e-06
CSNK2A2	0.480268014783951	2.16762170108269e-08	0.511039550229052	1.8047241688942e-09
GINS3	0.168897858641537	0.0629255710898255	0.436176566145773	5.11456617206015e-07
SETD6	0.295059008759619	0.0138460723372768	0.586538492608905	0.016932589011143
GOT2	0.0940270701324351	0.302936895223252	0.219349372414991	0.0152036319875702
CDH11	0.18294639565129	0.0436993903262842	0.181789100997254	0.0450715462043481
CDH5	-0.115698684236858	0.204425191896269	-0.048016678167587	0.59944081022269
TK2	0.180442159216957	0.0467135395872502	0.258608891273885	0.00418250164230518
CMTM4	-0.123985962035105	0.223851700689026	0.452845509542491	1.63079633006358e-07
DYNC1LI2	0.447271190524634	2.40633954331472e-07	0.634017434649152	4.54174119192278e-15
NAE1	0.319459292629487	0.000334919798901621	0.574517503591027	4.53880382648312e-12
CES2	0.242319842938442	0.00716323344825682	0.299050852492379	0.000819761903894409
FAM96B	0.154461773698309	0.0893694298584025	0.502201723369554	3.77986655299283e-09
CBFB	0.238718592143471	0.00809725321319182	0.220199416617372	0.0148040937811328
C16orf70	0.04303145235732	0.63790994002327	0.302795261117611	0.000736055061674413
TRADD	0.619522092485273	2.79785860681995e-14	0.523178028158585	2.34483486532551e-09
FBXL8	0.179000585481676	0.0485256544066578	0.191264833728777	0.0473786262408197
NOL3	-0.0461861451222052	0.613445982571076	0.330291817934971	0.000312139046774601
E2F4	0.425101209795592	1.0575479359047e-06	0.587759369576666	1.10120630700938e-12
ELMO3	0.0994683176235461	0.27568709991113	0.100441257667814	0.270994399728558
FHOD1	0.454541809664111	1.44672229073141e-07	0.464491492011249	7.07218861158528e-08
PLEKHG4	0.169478300174329	0.203431847885575	0.1435645190111	0.120912617359507
TPPP3	-0.0796888900993017	0.382924727795481	-0.0435221233291861	0.634078329411999
HSD11B2	0.35152608980127	0.00681374578050259	0.21044113748571	0.0205128695679428
ATP6V0D1	0.290484195124025	0.00117138679730408	0.47785744351029	2.60699679487305e-08
FAM65A	0.471301360589252	4.27607926524375e-08	0.268617121975078	0.00277506435627713
CTCF	0.190898358001281	0.0351830525160842	0.284718639079779	0.00148039057511224
ACD	0.1127461988872	0.281920561270333	0.298061408297431	0.000854740822210967
PARD6A	-0.231381386738731	0.0132506233410377	0.0992939448813983	0.278552687723057
GFOD2	0.2969658388609	0.000895062149282405	0.514452607508398	1.34880036648704e-09
RANBP10	0.479949240270325	2.22136011646537e-08	0.482478791311508	1.82778313443054e-08
NUTF2	0.413444463209544	2.21036727660096e-06	0.744197116283879	9.05719924728517e-23
THAP11	0.314574727175006	0.000417372322631973	0.507937626337286	2.73321805552942e-09
EDC4	0.706601880788282	9.64144023718099e-20	0.243575570329276	0.00686075864044835
PSMB10	0.192242203547543	0.0338920026197821	0.285932778905835	0.00154646331597414
LCAT	0.207311499179725	0.0219513496664143	0.367723513261985	3.08927057717806e-05
SLC12A4	0.206895304545091	0.0222246402639587	0.367723513261985	3.08927057717806e-05
DDX28	0.301407500347815	0.000741666426010745	0.545548893304116	4.96646884410506e-10
NFATC3	0.558790514586957	1.04066644671057e-10	0.618471962871234	3.1801816892769e-14
ESRP2	0.168081234361583	0.0642278735260182	0.247341460211166	0.00623520888848846
PLA2G15	0.481725146010706	1.93744740161253e-08	0.455299833529828	1.37104035426395e-07
SLC7A6	0.315827993472097	0.0007764661385945	0.426911684386239	9.4078328177231e-07
SLC7A6OS	0.163357240141466	0.0721988611354037	0.613826717698309	6.18252673956381e-13
PRMT7	0.0753221998623875	0.425747080028438	0.266951585334162	0.00295520431436598
SMPD3	0.0729492070644291	0.579637465223484	-0.123385399831938	0.201171693682742
ZFP90	-0.167589100603396	0.118592995608003	0.153756827649067	0.0908584275750308
CDH1	0.213853143766705	0.0180203676860641	0.277074223719301	0.00200423430600042
TANGO6	0.352617759727718	6.79291466037381e-05	0.39955770598192	5.62294941836364e-06
CHTF8	0.187890122200619	0.0382239354727063	0.369015428523189	2.88261183784861e-05
SNTB2	0.0358150954504393	0.695321319085184	0.155667988679881	0.0868667155580925
VPS4A	0.549485160594707	5.58986806235694e-11	0.635158214196582	3.92019714568692e-15
COG8	-0.0957142800376107	0.294304536719663	0.304460292381014	0.000761269839822786
PDF	0.556633722808707	2.78752502109941e-11	0.304460292381014	0.000761269839822786
NIP7	0.355964572189996	5.72419728945974e-05	0.737968870977057	2.27647715160733e-21
TERF2	0.368028190097171	3.03931729056266e-05	0.543459408011489	9.92281034828568e-11
